book i the republic opens with a truly greek scene a
not to have too many children but said glaucon interposing are
to have too many children but said glaucon interposing are they
have too many children but said glaucon interposing are they not
too many children but said glaucon interposing are they not to
many children but said glaucon interposing are they not to have
children but said glaucon interposing are they not to have a
but said glaucon interposing are they not to have a relish
said glaucon interposing are they not to have a relish certainly
glaucon interposing are they not to have a relish certainly they
interposing are they not to have a relish certainly they will
are they not to have a relish certainly they will have
they not to have a relish certainly they will have salt
not to have a relish certainly they will have salt and
to have a relish certainly they will have salt and olives
have a relish certainly they will have salt and olives and
a relish certainly they will have salt and olives and cheese
relish certainly they will have salt and olives and cheese vegetables
certainly they will have salt and olives and cheese vegetables and
they will have salt and olives and cheese vegetables and fruits
will have salt and olives and cheese vegetables and fruits and
have salt and olives and cheese vegetables and fruits and chestnuts
salt and olives and cheese vegetables and fruits and chestnuts to
and olives and cheese vegetables and fruits and chestnuts to roast
olives and cheese vegetables and fruits and chestnuts to roast at
and cheese vegetables and fruits and chestnuts to roast at the
cheese vegetables and fruits and chestnuts to roast at the fire
vegetables and fruits and chestnuts to roast at the fire tis
and fruits and chestnuts to roast at the fire tis a
fruits and chestnuts to roast at the fire tis a city
and chestnuts to roast at the fire tis a city of
chestnuts to roast at the fire tis a city of pigs
to roast at the fire tis a city of pigs socrates
roast at the fire tis a city of pigs socrates why
at the fire tis a city of pigs socrates why i
the fire tis a city of pigs socrates why i replied
fire tis a city of pigs socrates why i replied what
tis a city of pigs socrates why i replied what do
a city of pigs socrates why i replied what do you
city of pigs socrates why i replied what do you want
of pigs socrates why i replied what do you want more
pigs socrates why i replied what do you want more only
socrates why i replied what do you want more only the
why i replied what do you want more only the comforts
i replied what do you want more only the comforts of
replied what do you want more only the comforts of life
what do you want more only the comforts of life sofas
do you want more only the comforts of life sofas and
you want more only the comforts of life sofas and tables
want more only the comforts of life sofas and tables also
more only the comforts of life sofas and tables also sauces
only the comforts of life sofas and tables also sauces and
the comforts of life sofas and tables also sauces and sweets
comforts of life sofas and tables also sauces and sweets i
of life sofas and tables also sauces and sweets i see
life sofas and tables also sauces and sweets i see you
sofas and tables also sauces and sweets i see you want
and tables also sauces and sweets i see you want not
tables also sauces and sweets i see you want not only
also sauces and sweets i see you want not only a
sauces and sweets i see you want not only a state
and sweets i see you want not only a state but
sweets i see you want not only a state but a
i see you want not only a state but a luxurious
see you want not only a state but a luxurious state
you want not only a state but a luxurious state and
want not only a state but a luxurious state and possibly
not only a state but a luxurious state and possibly in
only a state but a luxurious state and possibly in the
a state but a luxurious state and possibly in the more
state but a luxurious state and possibly in the more complex
but a luxurious state and possibly in the more complex frame
a luxurious state and possibly in the more complex frame we
luxurious state and possibly in the more complex frame we may
state and possibly in the more complex frame we may sooner
and possibly in the more complex frame we may sooner find
possibly in the more complex frame we may sooner find justice
in the more complex frame we may sooner find justice and
the more complex frame we may sooner find justice and injustice
more complex frame we may sooner find justice and injustice then
complex frame we may sooner find justice and injustice then the
frame we may sooner find justice and injustice then the fine
we may sooner find justice and injustice then the fine arts
may sooner find justice and injustice then the fine arts must
sooner find justice and injustice then the fine arts must go
find justice and injustice then the fine arts must go to
justice and injustice then the fine arts must go to work
and injustice then the fine arts must go to work every
injustice then the fine arts must go to work every conceivable
then the fine arts must go to work every conceivable instrument
the fine arts must go to work every conceivable instrument and
fine arts must go to work every conceivable instrument and ornament
arts must go to work every conceivable instrument and ornament of
must go to work every conceivable instrument and ornament of luxury
go to work every conceivable instrument and ornament of luxury will
to work every conceivable instrument and ornament of luxury will be
work every conceivable instrument and ornament of luxury will be wanted
every conceivable instrument and ornament of luxury will be wanted there
conceivable instrument and ornament of luxury will be wanted there will
instrument and ornament of luxury will be wanted there will be
and ornament of luxury will be wanted there will be dancers
ornament of luxury will be wanted there will be dancers painters
of luxury will be wanted there will be dancers painters sculptors
luxury will be wanted there will be dancers painters sculptors musicians
will be wanted there will be dancers painters sculptors musicians cooks
be wanted there will be dancers painters sculptors musicians cooks barbers
wanted there will be dancers painters sculptors musicians cooks barbers tire
there will be dancers painters sculptors musicians cooks barbers tire women
will be dancers painters sculptors musicians cooks barbers tire women nurses
be dancers painters sculptors musicians cooks barbers tire women nurses artists
dancers painters sculptors musicians cooks barbers tire women nurses artists swineherds
painters sculptors musicians cooks barbers tire women nurses artists swineherds and
sculptors musicians cooks barbers tire women nurses artists swineherds and neatherds
musicians cooks barbers tire women nurses artists swineherds and neatherds too
cooks barbers tire women nurses artists swineherds and neatherds too for
barbers tire women nurses artists swineherds and neatherds too for the
tire women nurses artists swineherds and neatherds too for the animals
women nurses artists swineherds and neatherds too for the animals and
nurses artists swineherds and neatherds too for the animals and physicians
artists swineherds and neatherds too for the animals and physicians to
swineherds and neatherds too for the animals and physicians to cure
and neatherds too for the animals and physicians to cure the
neatherds too for the animals and physicians to cure the disorders
too for the animals and physicians to cure the disorders of
for the animals and physicians to cure the disorders of which
the animals and physicians to cure the disorders of which luxury
animals and physicians to cure the disorders of which luxury is
and physicians to cure the disorders of which luxury is the
physicians to cure the disorders of which luxury is the source
to cure the disorders of which luxury is the source to
cure the disorders of which luxury is the source to feed
the disorders of which luxury is the source to feed all
disorders of which luxury is the source to feed all these
of which luxury is the source to feed all these superfluous
which luxury is the source to feed all these superfluous mouths
luxury is the source to feed all these superfluous mouths we
is the source to feed all these superfluous mouths we shall
the source to feed all these superfluous mouths we shall need
source to feed all these superfluous mouths we shall need a
to feed all these superfluous mouths we shall need a part
feed all these superfluous mouths we shall need a part of
all these superfluous mouths we shall need a part of our
these superfluous mouths we shall need a part of our neighbours
superfluous mouths we shall need a part of our neighbours land
mouths we shall need a part of our neighbours land and
we shall need a part of our neighbours land and they
shall need a part of our neighbours land and they will
need a part of our neighbours land and they will want
a part of our neighbours land and they will want a
part of our neighbours land and they will want a part
of our neighbours land and they will want a part of
our neighbours land and they will want a part of ours
neighbours land and they will want a part of ours and
land and they will want a part of ours and this
and they will want a part of ours and this is
they will want a part of ours and this is the
will want a part of ours and this is the origin
want a part of ours and this is the origin of
a part of ours and this is the origin of war
part of ours and this is the origin of war which
of ours and this is the origin of war which may
ours and this is the origin of war which may be
and this is the origin of war which may be traced
this is the origin of war which may be traced to
is the origin of war which may be traced to the
the origin of war which may be traced to the same
origin of war which may be traced to the same causes
of war which may be traced to the same causes as
war which may be traced to the same causes as other
which may be traced to the same causes as other political
may be traced to the same causes as other political evils
be traced to the same causes as other political evils our
traced to the same causes as other political evils our city
to the same causes as other political evils our city will
the same causes as other political evils our city will now
same causes as other political evils our city will now require
causes as other political evils our city will now require the
as other political evils our city will now require the slight
other political evils our city will now require the slight addition
political evils our city will now require the slight addition of
evils our city will now require the slight addition of a
our city will now require the slight addition of a camp
city will now require the slight addition of a camp and
will now require the slight addition of a camp and the
now require the slight addition of a camp and the citizen
require the slight addition of a camp and the citizen will
the slight addition of a camp and the citizen will be
slight addition of a camp and the citizen will be converted
addition of a camp and the citizen will be converted into
of a camp and the citizen will be converted into a
a camp and the citizen will be converted into a soldier
camp and the citizen will be converted into a soldier but
and the citizen will be converted into a soldier but then
the citizen will be converted into a soldier but then again
citizen will be converted into a soldier but then again our
will be converted into a soldier but then again our old
be converted into a soldier but then again our old doctrine
converted into a soldier but then again our old doctrine of
into a soldier but then again our old doctrine of the
a soldier but then again our old doctrine of the division
soldier but then again our old doctrine of the division of
but then again our old doctrine of the division of labour
then again our old doctrine of the division of labour must
again our old doctrine of the division of labour must not
our old doctrine of the division of labour must not be
old doctrine of the division of labour must not be forgotten
doctrine of the division of labour must not be forgotten the
of the division of labour must not be forgotten the art
the division of labour must not be forgotten the art of
division of labour must not be forgotten the art of war
of labour must not be forgotten the art of war cannot
labour must not be forgotten the art of war cannot be
must not be forgotten the art of war cannot be learned
not be forgotten the art of war cannot be learned in
be forgotten the art of war cannot be learned in a
forgotten the art of war cannot be learned in a day
the art of war cannot be learned in a day and
art of war cannot be learned in a day and there
of war cannot be learned in a day and there must
war cannot be learned in a day and there must be
cannot be learned in a day and there must be a
be learned in a day and there must be a natural
learned in a day and there must be a natural aptitude
in a day and there must be a natural aptitude for
a day and there must be a natural aptitude for military
day and there must be a natural aptitude for military duties
and there must be a natural aptitude for military duties there
there must be a natural aptitude for military duties there will
must be a natural aptitude for military duties there will be
be a natural aptitude for military duties there will be some
a natural aptitude for military duties there will be some warlike
natural aptitude for military duties there will be some warlike natures
aptitude for military duties there will be some warlike natures who
for military duties there will be some warlike natures who have
military duties there will be some warlike natures who have this
duties there will be some warlike natures who have this aptitude
there will be some warlike natures who have this aptitude dogs
will be some warlike natures who have this aptitude dogs keen
be some warlike natures who have this aptitude dogs keen of
some warlike natures who have this aptitude dogs keen of scent
warlike natures who have this aptitude dogs keen of scent swift
natures who have this aptitude dogs keen of scent swift of
who have this aptitude dogs keen of scent swift of foot
have this aptitude dogs keen of scent swift of foot to
this aptitude dogs keen of scent swift of foot to pursue
aptitude dogs keen of scent swift of foot to pursue and
dogs keen of scent swift of foot to pursue and strong
keen of scent swift of foot to pursue and strong of
of scent swift of foot to pursue and strong of limb
scent swift of foot to pursue and strong of limb to
swift of foot to pursue and strong of limb to fight
of foot to pursue and strong of limb to fight and
foot to pursue and strong of limb to fight and as
to pursue and strong of limb to fight and as spirit
pursue and strong of limb to fight and as spirit is
and strong of limb to fight and as spirit is the
strong of limb to fight and as spirit is the foundation
of limb to fight and as spirit is the foundation of
limb to fight and as spirit is the foundation of courage
to fight and as spirit is the foundation of courage such
fight and as spirit is the foundation of courage such natures
and as spirit is the foundation of courage such natures whether
as spirit is the foundation of courage such natures whether of
spirit is the foundation of courage such natures whether of men
is the foundation of courage such natures whether of men or
the foundation of courage such natures whether of men or animals
foundation of courage such natures whether of men or animals will
of courage such natures whether of men or animals will be
courage such natures whether of men or animals will be full
such natures whether of men or animals will be full of
natures whether of men or animals will be full of spirit
whether of men or animals will be full of spirit but
of men or animals will be full of spirit but these
men or animals will be full of spirit but these spirited
or animals will be full of spirit but these spirited natures
animals will be full of spirit but these spirited natures are
will be full of spirit but these spirited natures are apt
be full of spirit but these spirited natures are apt to
full of spirit but these spirited natures are apt to bite
of spirit but these spirited natures are apt to bite and
spirit but these spirited natures are apt to bite and devour
but these spirited natures are apt to bite and devour one
these spirited natures are apt to bite and devour one another
spirited natures are apt to bite and devour one another the
natures are apt to bite and devour one another the union
are apt to bite and devour one another the union of
apt to bite and devour one another the union of gentleness
to bite and devour one another the union of gentleness to
bite and devour one another the union of gentleness to friends
and devour one another the union of gentleness to friends and
devour one another the union of gentleness to friends and fierceness
one another the union of gentleness to friends and fierceness against
another the union of gentleness to friends and fierceness against enemies
the union of gentleness to friends and fierceness against enemies appears
union of gentleness to friends and fierceness against enemies appears to
of gentleness to friends and fierceness against enemies appears to be
gentleness to friends and fierceness against enemies appears to be an
to friends and fierceness against enemies appears to be an impossibility
friends and fierceness against enemies appears to be an impossibility and
and fierceness against enemies appears to be an impossibility and the
fierceness against enemies appears to be an impossibility and the guardian
against enemies appears to be an impossibility and the guardian of
enemies appears to be an impossibility and the guardian of a
appears to be an impossibility and the guardian of a state
to be an impossibility and the guardian of a state requires
be an impossibility and the guardian of a state requires both
an impossibility and the guardian of a state requires both qualities
impossibility and the guardian of a state requires both qualities who
and the guardian of a state requires both qualities who then
the guardian of a state requires both qualities who then can
guardian of a state requires both qualities who then can be
of a state requires both qualities who then can be a
a state requires both qualities who then can be a guardian
state requires both qualities who then can be a guardian the
requires both qualities who then can be a guardian the image
both qualities who then can be a guardian the image of
qualities who then can be a guardian the image of the
who then can be a guardian the image of the dog
then can be a guardian the image of the dog suggests
can be a guardian the image of the dog suggests an
be a guardian the image of the dog suggests an answer
a guardian the image of the dog suggests an answer for
guardian the image of the dog suggests an answer for dogs
the image of the dog suggests an answer for dogs are
image of the dog suggests an answer for dogs are gentle
of the dog suggests an answer for dogs are gentle to
the dog suggests an answer for dogs are gentle to friends
dog suggests an answer for dogs are gentle to friends and
suggests an answer for dogs are gentle to friends and fierce
an answer for dogs are gentle to friends and fierce to
answer for dogs are gentle to friends and fierce to strangers
for dogs are gentle to friends and fierce to strangers your
dogs are gentle to friends and fierce to strangers your dog
are gentle to friends and fierce to strangers your dog is
gentle to friends and fierce to strangers your dog is a
to friends and fierce to strangers your dog is a philosopher
friends and fierce to strangers your dog is a philosopher who
and fierce to strangers your dog is a philosopher who judges
fierce to strangers your dog is a philosopher who judges by
to strangers your dog is a philosopher who judges by the
strangers your dog is a philosopher who judges by the rule
your dog is a philosopher who judges by the rule of
dog is a philosopher who judges by the rule of knowing
is a philosopher who judges by the rule of knowing or
a philosopher who judges by the rule of knowing or not
philosopher who judges by the rule of knowing or not knowing
who judges by the rule of knowing or not knowing and
judges by the rule of knowing or not knowing and philosophy
by the rule of knowing or not knowing and philosophy whether
the rule of knowing or not knowing and philosophy whether in
rule of knowing or not knowing and philosophy whether in man
of knowing or not knowing and philosophy whether in man or
knowing or not knowing and philosophy whether in man or beast
or not knowing and philosophy whether in man or beast is
not knowing and philosophy whether in man or beast is the
knowing and philosophy whether in man or beast is the parent
and philosophy whether in man or beast is the parent of
philosophy whether in man or beast is the parent of gentleness
whether in man or beast is the parent of gentleness the
in man or beast is the parent of gentleness the human
man or beast is the parent of gentleness the human watchdogs
or beast is the parent of gentleness the human watchdogs must
beast is the parent of gentleness the human watchdogs must be
is the parent of gentleness the human watchdogs must be philosophers
the parent of gentleness the human watchdogs must be philosophers or
parent of gentleness the human watchdogs must be philosophers or lovers
of gentleness the human watchdogs must be philosophers or lovers of
gentleness the human watchdogs must be philosophers or lovers of learning
the human watchdogs must be philosophers or lovers of learning which
human watchdogs must be philosophers or lovers of learning which will
watchdogs must be philosophers or lovers of learning which will make
must be philosophers or lovers of learning which will make them
be philosophers or lovers of learning which will make them gentle
philosophers or lovers of learning which will make them gentle and
or lovers of learning which will make them gentle and how
lovers of learning which will make them gentle and how are
of learning which will make them gentle and how are they
learning which will make them gentle and how are they to
which will make them gentle and how are they to be
will make them gentle and how are they to be learned
make them gentle and how are they to be learned without
them gentle and how are they to be learned without education
gentle and how are they to be learned without education but
and how are they to be learned without education but what
how are they to be learned without education but what shall
are they to be learned without education but what shall their
they to be learned without education but what shall their education
to be learned without education but what shall their education be
be learned without education but what shall their education be is
learned without education but what shall their education be is any
without education but what shall their education be is any better
education but what shall their education be is any better than
but what shall their education be is any better than the
what shall their education be is any better than the old
shall their education be is any better than the old fashioned
their education be is any better than the old fashioned sort
education be is any better than the old fashioned sort which
be is any better than the old fashioned sort which is
is any better than the old fashioned sort which is comprehended
any better than the old fashioned sort which is comprehended under
better than the old fashioned sort which is comprehended under the
than the old fashioned sort which is comprehended under the name
the old fashioned sort which is comprehended under the name of
old fashioned sort which is comprehended under the name of music
fashioned sort which is comprehended under the name of music and
sort which is comprehended under the name of music and gymnastic
which is comprehended under the name of music and gymnastic music
is comprehended under the name of music and gymnastic music includes
comprehended under the name of music and gymnastic music includes literature
under the name of music and gymnastic music includes literature and
the name of music and gymnastic music includes literature and literature
name of music and gymnastic music includes literature and literature is
of music and gymnastic music includes literature and literature is of
music and gymnastic music includes literature and literature is of two
and gymnastic music includes literature and literature is of two kinds
gymnastic music includes literature and literature is of two kinds true
music includes literature and literature is of two kinds true and
includes literature and literature is of two kinds true and false
literature and literature is of two kinds true and false what
and literature is of two kinds true and false what do
literature is of two kinds true and false what do you
is of two kinds true and false what do you mean
of two kinds true and false what do you mean he
two kinds true and false what do you mean he said
kinds true and false what do you mean he said i
true and false what do you mean he said i mean
and false what do you mean he said i mean that
false what do you mean he said i mean that children
what do you mean he said i mean that children hear
do you mean he said i mean that children hear stories
you mean he said i mean that children hear stories before
mean he said i mean that children hear stories before they
he said i mean that children hear stories before they learn
said i mean that children hear stories before they learn gymnastics
i mean that children hear stories before they learn gymnastics and
mean that children hear stories before they learn gymnastics and that
that children hear stories before they learn gymnastics and that the
children hear stories before they learn gymnastics and that the stories
hear stories before they learn gymnastics and that the stories are
stories before they learn gymnastics and that the stories are either
before they learn gymnastics and that the stories are either untrue
they learn gymnastics and that the stories are either untrue or
learn gymnastics and that the stories are either untrue or have
gymnastics and that the stories are either untrue or have at
and that the stories are either untrue or have at most
that the stories are either untrue or have at most one
the stories are either untrue or have at most one or
stories are either untrue or have at most one or two
are either untrue or have at most one or two grains
either untrue or have at most one or two grains of
untrue or have at most one or two grains of truth
or have at most one or two grains of truth in
have at most one or two grains of truth in a
at most one or two grains of truth in a bushel
most one or two grains of truth in a bushel of
one or two grains of truth in a bushel of falsehood
or two grains of truth in a bushel of falsehood now
two grains of truth in a bushel of falsehood now early
grains of truth in a bushel of falsehood now early life
of truth in a bushel of falsehood now early life is
truth in a bushel of falsehood now early life is very
in a bushel of falsehood now early life is very impressible
a bushel of falsehood now early life is very impressible and
bushel of falsehood now early life is very impressible and children
of falsehood now early life is very impressible and children ought
falsehood now early life is very impressible and children ought not
now early life is very impressible and children ought not to
early life is very impressible and children ought not to learn
life is very impressible and children ought not to learn what
is very impressible and children ought not to learn what they
very impressible and children ought not to learn what they will
impressible and children ought not to learn what they will have
and children ought not to learn what they will have to
children ought not to learn what they will have to unlearn
ought not to learn what they will have to unlearn when
not to learn what they will have to unlearn when they
to learn what they will have to unlearn when they grow
learn what they will have to unlearn when they grow up
what they will have to unlearn when they grow up we
they will have to unlearn when they grow up we must
will have to unlearn when they grow up we must therefore
have to unlearn when they grow up we must therefore have
to unlearn when they grow up we must therefore have a
unlearn when they grow up we must therefore have a censorship
when they grow up we must therefore have a censorship of
they grow up we must therefore have a censorship of nursery
grow up we must therefore have a censorship of nursery tales
up we must therefore have a censorship of nursery tales banishing
we must therefore have a censorship of nursery tales banishing some
must therefore have a censorship of nursery tales banishing some and
therefore have a censorship of nursery tales banishing some and keeping
have a censorship of nursery tales banishing some and keeping others
a censorship of nursery tales banishing some and keeping others some
censorship of nursery tales banishing some and keeping others some of
of nursery tales banishing some and keeping others some of them
nursery tales banishing some and keeping others some of them are
tales banishing some and keeping others some of them are very
banishing some and keeping others some of them are very improper
some and keeping others some of them are very improper as
and keeping others some of them are very improper as we
keeping others some of them are very improper as we may
others some of them are very improper as we may see
some of them are very improper as we may see in
of them are very improper as we may see in the
them are very improper as we may see in the great
are very improper as we may see in the great instances
very improper as we may see in the great instances of
improper as we may see in the great instances of homer
as we may see in the great instances of homer and
we may see in the great instances of homer and hesiod
may see in the great instances of homer and hesiod who
see in the great instances of homer and hesiod who not
in the great instances of homer and hesiod who not only
the great instances of homer and hesiod who not only tell
great instances of homer and hesiod who not only tell lies
instances of homer and hesiod who not only tell lies but
of homer and hesiod who not only tell lies but bad
homer and hesiod who not only tell lies but bad lies
and hesiod who not only tell lies but bad lies stories
hesiod who not only tell lies but bad lies stories about
who not only tell lies but bad lies stories about uranus
not only tell lies but bad lies stories about uranus and
only tell lies but bad lies stories about uranus and saturn
tell lies but bad lies stories about uranus and saturn which
lies but bad lies stories about uranus and saturn which are
but bad lies stories about uranus and saturn which are immoral
bad lies stories about uranus and saturn which are immoral as
lies stories about uranus and saturn which are immoral as well
stories about uranus and saturn which are immoral as well as
about uranus and saturn which are immoral as well as false
uranus and saturn which are immoral as well as false and
and saturn which are immoral as well as false and which
saturn which are immoral as well as false and which should
which are immoral as well as false and which should never
are immoral as well as false and which should never be
immoral as well as false and which should never be spoken
as well as false and which should never be spoken of
well as false and which should never be spoken of to
as false and which should never be spoken of to young
false and which should never be spoken of to young persons
and which should never be spoken of to young persons or
which should never be spoken of to young persons or indeed
should never be spoken of to young persons or indeed at
never be spoken of to young persons or indeed at all
be spoken of to young persons or indeed at all or
spoken of to young persons or indeed at all or if
of to young persons or indeed at all or if at
to young persons or indeed at all or if at all
young persons or indeed at all or if at all then
persons or indeed at all or if at all then in
or indeed at all or if at all then in a
indeed at all or if at all then in a mystery
at all or if at all then in a mystery after
all or if at all then in a mystery after the
or if at all then in a mystery after the sacrifice
if at all then in a mystery after the sacrifice not
at all then in a mystery after the sacrifice not of
all then in a mystery after the sacrifice not of an
then in a mystery after the sacrifice not of an eleusinian
in a mystery after the sacrifice not of an eleusinian pig
a mystery after the sacrifice not of an eleusinian pig but
mystery after the sacrifice not of an eleusinian pig but of
after the sacrifice not of an eleusinian pig but of some
the sacrifice not of an eleusinian pig but of some unprocurable
sacrifice not of an eleusinian pig but of some unprocurable animal
not of an eleusinian pig but of some unprocurable animal shall
of an eleusinian pig but of some unprocurable animal shall our
an eleusinian pig but of some unprocurable animal shall our youth
eleusinian pig but of some unprocurable animal shall our youth be
pig but of some unprocurable animal shall our youth be encouraged
but of some unprocurable animal shall our youth be encouraged to
of some unprocurable animal shall our youth be encouraged to beat
some unprocurable animal shall our youth be encouraged to beat their
unprocurable animal shall our youth be encouraged to beat their fathers
animal shall our youth be encouraged to beat their fathers by
shall our youth be encouraged to beat their fathers by the
our youth be encouraged to beat their fathers by the example
youth be encouraged to beat their fathers by the example of
be encouraged to beat their fathers by the example of zeus
encouraged to beat their fathers by the example of zeus or
to beat their fathers by the example of zeus or our
beat their fathers by the example of zeus or our citizens
their fathers by the example of zeus or our citizens be
fathers by the example of zeus or our citizens be incited
by the example of zeus or our citizens be incited to
the example of zeus or our citizens be incited to quarrel
example of zeus or our citizens be incited to quarrel by
of zeus or our citizens be incited to quarrel by hearing
zeus or our citizens be incited to quarrel by hearing or
or our citizens be incited to quarrel by hearing or seeing
our citizens be incited to quarrel by hearing or seeing representations
citizens be incited to quarrel by hearing or seeing representations of
be incited to quarrel by hearing or seeing representations of strife
incited to quarrel by hearing or seeing representations of strife among
to quarrel by hearing or seeing representations of strife among the
quarrel by hearing or seeing representations of strife among the gods
by hearing or seeing representations of strife among the gods shall
hearing or seeing representations of strife among the gods shall they
or seeing representations of strife among the gods shall they listen
seeing representations of strife among the gods shall they listen to
representations of strife among the gods shall they listen to the
of strife among the gods shall they listen to the narrative
strife among the gods shall they listen to the narrative of
among the gods shall they listen to the narrative of hephaestus
the gods shall they listen to the narrative of hephaestus binding
gods shall they listen to the narrative of hephaestus binding his
shall they listen to the narrative of hephaestus binding his mother
they listen to the narrative of hephaestus binding his mother and
listen to the narrative of hephaestus binding his mother and of
to the narrative of hephaestus binding his mother and of zeus
the narrative of hephaestus binding his mother and of zeus sending
narrative of hephaestus binding his mother and of zeus sending him
of hephaestus binding his mother and of zeus sending him flying
hephaestus binding his mother and of zeus sending him flying for
binding his mother and of zeus sending him flying for helping
his mother and of zeus sending him flying for helping her
mother and of zeus sending him flying for helping her when
and of zeus sending him flying for helping her when she
of zeus sending him flying for helping her when she was
zeus sending him flying for helping her when she was beaten
sending him flying for helping her when she was beaten such
him flying for helping her when she was beaten such tales
flying for helping her when she was beaten such tales may
for helping her when she was beaten such tales may possibly
helping her when she was beaten such tales may possibly have
her when she was beaten such tales may possibly have a
when she was beaten such tales may possibly have a mystical
she was beaten such tales may possibly have a mystical interpretation
was beaten such tales may possibly have a mystical interpretation but
beaten such tales may possibly have a mystical interpretation but the
such tales may possibly have a mystical interpretation but the young
tales may possibly have a mystical interpretation but the young are
may possibly have a mystical interpretation but the young are incapable
possibly have a mystical interpretation but the young are incapable of
have a mystical interpretation but the young are incapable of understanding
a mystical interpretation but the young are incapable of understanding allegory
mystical interpretation but the young are incapable of understanding allegory if
interpretation but the young are incapable of understanding allegory if any
but the young are incapable of understanding allegory if any one
the young are incapable of understanding allegory if any one asks
young are incapable of understanding allegory if any one asks what
are incapable of understanding allegory if any one asks what tales
incapable of understanding allegory if any one asks what tales are
of understanding allegory if any one asks what tales are to
understanding allegory if any one asks what tales are to be
allegory if any one asks what tales are to be allowed
if any one asks what tales are to be allowed we
any one asks what tales are to be allowed we will
one asks what tales are to be allowed we will answer
asks what tales are to be allowed we will answer that
what tales are to be allowed we will answer that we
tales are to be allowed we will answer that we are
are to be allowed we will answer that we are legislators
to be allowed we will answer that we are legislators and
be allowed we will answer that we are legislators and not
allowed we will answer that we are legislators and not book
we will answer that we are legislators and not book makers
will answer that we are legislators and not book makers we
answer that we are legislators and not book makers we only
that we are legislators and not book makers we only lay
we are legislators and not book makers we only lay down
are legislators and not book makers we only lay down the
legislators and not book makers we only lay down the principles
and not book makers we only lay down the principles according
not book makers we only lay down the principles according to
book makers we only lay down the principles according to which
makers we only lay down the principles according to which books
we only lay down the principles according to which books are
only lay down the principles according to which books are to
lay down the principles according to which books are to be
down the principles according to which books are to be written
the principles according to which books are to be written to
principles according to which books are to be written to write
according to which books are to be written to write them
to which books are to be written to write them is
which books are to be written to write them is the
books are to be written to write them is the duty
are to be written to write them is the duty of
to be written to write them is the duty of others
be written to write them is the duty of others and
written to write them is the duty of others and our
to write them is the duty of others and our first
write them is the duty of others and our first principle
them is the duty of others and our first principle is
is the duty of others and our first principle is that
the duty of others and our first principle is that god
duty of others and our first principle is that god must
of others and our first principle is that god must be
others and our first principle is that god must be represented
and our first principle is that god must be represented as
our first principle is that god must be represented as he
first principle is that god must be represented as he is
principle is that god must be represented as he is not
is that god must be represented as he is not as
that god must be represented as he is not as the
god must be represented as he is not as the author
must be represented as he is not as the author of
be represented as he is not as the author of all
represented as he is not as the author of all things
as he is not as the author of all things but
he is not as the author of all things but of
is not as the author of all things but of good
not as the author of all things but of good only
as the author of all things but of good only we
the author of all things but of good only we will
author of all things but of good only we will not
of all things but of good only we will not suffer
all things but of good only we will not suffer the
things but of good only we will not suffer the poets
but of good only we will not suffer the poets to
of good only we will not suffer the poets to say
good only we will not suffer the poets to say that
only we will not suffer the poets to say that he
we will not suffer the poets to say that he is
will not suffer the poets to say that he is the
not suffer the poets to say that he is the steward
suffer the poets to say that he is the steward of
the poets to say that he is the steward of good
poets to say that he is the steward of good and
to say that he is the steward of good and evil
say that he is the steward of good and evil or
that he is the steward of good and evil or that
he is the steward of good and evil or that he
is the steward of good and evil or that he has
the steward of good and evil or that he has two
steward of good and evil or that he has two casks
of good and evil or that he has two casks full
good and evil or that he has two casks full of
and evil or that he has two casks full of destinies
evil or that he has two casks full of destinies or
or that he has two casks full of destinies or that
that he has two casks full of destinies or that athene
he has two casks full of destinies or that athene and
has two casks full of destinies or that athene and zeus
two casks full of destinies or that athene and zeus incited
casks full of destinies or that athene and zeus incited pandarus
full of destinies or that athene and zeus incited pandarus to
of destinies or that athene and zeus incited pandarus to break
destinies or that athene and zeus incited pandarus to break the
or that athene and zeus incited pandarus to break the treaty
that athene and zeus incited pandarus to break the treaty or
athene and zeus incited pandarus to break the treaty or that
and zeus incited pandarus to break the treaty or that god
zeus incited pandarus to break the treaty or that god caused
incited pandarus to break the treaty or that god caused the
pandarus to break the treaty or that god caused the sufferings
to break the treaty or that god caused the sufferings of
break the treaty or that god caused the sufferings of niobe
the treaty or that god caused the sufferings of niobe or
treaty or that god caused the sufferings of niobe or of
or that god caused the sufferings of niobe or of pelops
that god caused the sufferings of niobe or of pelops or
god caused the sufferings of niobe or of pelops or the
caused the sufferings of niobe or of pelops or the trojan
the sufferings of niobe or of pelops or the trojan war
sufferings of niobe or of pelops or the trojan war or
of niobe or of pelops or the trojan war or that
niobe or of pelops or the trojan war or that he
or of pelops or the trojan war or that he makes
of pelops or the trojan war or that he makes men
pelops or the trojan war or that he makes men sin
or the trojan war or that he makes men sin when
the trojan war or that he makes men sin when he
trojan war or that he makes men sin when he wishes
war or that he makes men sin when he wishes to
or that he makes men sin when he wishes to destroy
